# time_delay 	 res_example_osc_3 	 eps
1.40000000e-01 1.31262612e-03 4.35856536e-03
1.60000000e-01 2.51221611e-03 4.35856536e-03
1.80000000e-01 3.06806883e-03 4.35856536e-03
2.00000000e-01 -2.48253246e-03 4.35856536e-03
2.20000000e-01 3.72153822e-03 4.35856536e-03
2.40000000e-01 -1.21456185e-02 4.35856536e-03
2.60000000e-01 -6.75894869e-05 4.35856536e-03
2.80000000e-01 4.07881152e-03 4.35856536e-03
3.00000000e-01 2.84594846e-03 4.35856536e-03
3.20000000e-01 7.41044206e-04 4.35856536e-03
3.40000000e-01 5.16504243e-03 4.35856536e-03
3.60000000e-01 3.32949042e-03 4.35856536e-03
3.80000000e-01 4.53766671e-03 4.35856536e-03
4.00000000e-01 3.23301677e-03 4.35856536e-03
4.20000000e-01 -2.02896103e-03 4.35856536e-03
4.40000000e-01 3.43091989e-03 4.35856536e-03
4.60000000e-01 -6.11452750e-03 4.35856536e-03
4.80000000e-01 -1.08985105e-02 4.35856536e-03
5.00000000e-01 3.11812907e-05 4.35856536e-03
5.20000000e-01 1.15641349e-03 4.35856536e-03
5.40000000e-01 2.97807474e-03 4.35856536e-03
5.60000000e-01 -1.10537073e-04 4.35856536e-03
5.80000000e-01 -2.97615069e-03 4.35856536e-03
6.00000000e-01 2.62543260e-03 4.35856536e-03
6.20000000e-01 -1.54996997e-03 4.35856536e-03
6.40000000e-01 -4.62606790e-03 4.35856536e-03
6.60000000e-01 -6.67867128e-03 4.35856536e-03
6.80000000e-01 -4.53923790e-03 4.35856536e-03
7.00000000e-01 5.55962670e-04 4.35856536e-03
7.20000000e-01 3.05570370e-03 4.35856536e-03
7.40000000e-01 4.04071881e-03 4.35856536e-03
7.60000000e-01 -1.13186477e-02 4.35856536e-03
7.80000000e-01 6.13400654e-03 4.35856536e-03
8.00000000e-01 6.46263277e-03 4.35856536e-03
8.20000000e-01 5.21000967e-04 4.35856536e-03
8.40000000e-01 -2.30666303e-03 4.35856536e-03
8.60000000e-01 6.60974024e-03 4.35856536e-03
8.80000000e-01 2.20214905e-03 4.35856536e-03
9.00000000e-01 -1.33159953e-03 4.35856536e-03
9.20000000e-01 -2.95798801e-03 4.35856536e-03
9.40000000e-01 -1.46001396e-03 4.35856536e-03
9.60000000e-01 -1.24837679e-03 4.35856536e-03
9.80000000e-01 1.28825256e-04 4.35856536e-03
1.00000000e+00 -9.96056565e-04 4.35856536e-03
1.20000000e+00 6.45800528e-04 4.35856536e-03
1.40000000e+00 5.89848491e-03 4.35856536e-03
1.60000000e+00 9.00306244e-04 4.35856536e-03
1.80000000e+00 -6.78301981e-03 4.35856536e-03
2.00000000e+00 9.05545614e-03 4.35856536e-03
2.20000000e+00 -3.53101663e-03 4.35856536e-03
2.40000000e+00 -7.13338951e-05 4.35856536e-03
2.60000000e+00 4.00084624e-03 4.35856536e-03
2.80000000e+00 7.02323733e-03 4.35856536e-03
3.00000000e+00 -7.68932680e-03 4.35856536e-03
3.20000000e+00 6.30258098e-04 4.35856536e-03
3.40000000e+00 -6.88507209e-03 4.35856536e-03
3.60000000e+00 2.37358048e-03 4.35856536e-03
3.80000000e+00 -3.46436309e-03 4.35856536e-03
4.00000000e+00 2.56590005e-03 4.35856536e-03
4.20000000e+00 -2.21720559e-03 4.35856536e-03
4.40000000e+00 4.91457729e-04 4.35856536e-03
4.60000000e+00 -4.78924649e-04 4.35856536e-03
4.80000000e+00 -7.62301636e-04 4.35856536e-03
5.00000000e+00 1.13995410e-03 4.35856536e-03
6.00000000e+00 -2.30853146e-03 4.35856536e-03
7.00000000e+00 7.28659371e-04 4.35856536e-03
8.00000000e+00 8.91985766e-03 4.35856536e-03
9.00000000e+00 -8.80876565e-03 4.35856536e-03
1.00000000e+01 1.22666352e-03 4.35856536e-03
2.00000000e+01 5.71112044e-03 4.35856536e-03
3.00000000e+01 5.53040299e-03 4.35856536e-03
4.00000000e+01 -3.81143050e-03 4.35856536e-03
5.00000000e+01 2.62797083e-03 4.35856536e-03
6.00000000e+01 -6.10773269e-03 4.35856536e-03
7.00000000e+01 2.14684133e-03 4.35856536e-03
8.00000000e+01 2.09629272e-04 4.35856536e-03
9.00000000e+01 4.34693242e-03 4.35856536e-03
1.00000000e+02 3.85752655e-04 4.35856536e-03
2.00000000e+02 -4.40768540e-03 4.35856536e-03
3.00000000e+02 -3.60684368e-03 4.35856536e-03
4.00000000e+02 9.14803677e-03 4.35856536e-03
5.00000000e+02 -1.26591737e-03 4.35856536e-03
6.00000000e+02 -5.82965488e-03 4.35856536e-03
7.00000000e+02 -8.65014638e-03 4.35856536e-03
8.00000000e+02 -6.05626365e-03 4.35856536e-03
9.00000000e+02 2.47411823e-03 4.35856536e-03
1.00000000e+03 4.23111785e-03 4.35856536e-03
2.00000000e+03 9.94498846e-04 4.35856536e-03
